Player Name,Position,Team,League,Minutes,Passes attempted,xPass Rating,Average pass difficulty
Álvaro Lemos,Def,Celta Vigo,La Liga,458.94999999999993,153,0.9004173087911891,75.49150326797391
Emmanuel Boateng,FW,Levante,La Liga,1346.8666666666666,149,0.9445575676868404,86.68523489932886
Antonio Luna,Def,Levante,La Liga,2122.9666666666667,685,0.9581734664084124,70.99883211678831
Álex Alegría,FW,Levante,La Liga,654.1833333333334,110,0.927796791884871,88.18545454545453
Enes Ünal,FW,Levante,La Liga,618.6,100,0.96325085964539,89.28099999999993
Coke,Def,Levante,La Liga,1454.4333333333334,497,1.005183225971587,75.46398390342061
Pedro López,Def,Levante,La Liga,1658.3833333333332,550,1.0065734909396076,73.87800000000004
Morales,Mid,Levante,La Liga,3210.583333333333,802,0.9603953714134418,72.05573566084793
José Campaña,Mid,Levante,La Liga,2756.983333333333,1374,1.016564626111627,85.26877729257646
Cheick Doukoure,Mid,Levante,La Liga,1044.7166666666667,267,0.9900948910271606,90.03033707865173
Toño,Def,Levante,La Liga,1127.7166666666667,421,0.9905800256162732,75.2935866983373
Sasa Lukic,Mid,Levante,La Liga,1045.15,295,1.0067750035533227,85.85898305084754
Jefferson Lerma,Mid,Levante,La Liga,2239.9,883,1.0173165248154885,86.94292185730473
Erick Cabaco,Def,Levante,La Liga,1097.85,239,0.9638323251256706,78.57405857740589
Ivi,Mid,Levante,La Liga,1856.2500000000007,528,0.9887104873562138,72.7914772727273
Rober,Def,Levante,La Liga,2017.0666666666666,557,1.0150619416121416,86.48904847396776
Jason,Mid,Levante,La Liga,1820.9333333333327,448,0.9655263848098188,77.4466517857144
Roger,FW,Levante,La Liga,1005.1833333333333,163,0.994665704086953,76.48159509202455
Chema Rodríguez,Def,Levante,La Liga,2077.683333333333,579,0.9999872613087708,81.34818652849759
Sergio Postigo,Def,Levante,La Liga,2536.7166666666667,822,1.0308073240454407,80.13467153284671
Enis Bardhi,Mid,Levante,La Liga,1644.9166666666665,541,0.9986279911890956,83.66377079482447
Shaquell Moore,Def,Levante,La Liga,443.95,160,0.9551481683629244,77.86749999999999
Bruno González,Def,Getafe,La Liga,1627.916666666667,232,0.9627832595380824,79.24224137931027
Faycal Fajr,Mid,Getafe,La Liga,2513.7833333333333,789,0.9738162667064147,76.52851711026612
Damián Suárez,Def,Getafe,La Liga,2990.0333333333338,906,1.023513884773885,69.66434878587192
Ángel,FW,Getafe,La Liga,2397.9500000000007,304,0.951573556635928,76.05131578947368
Mathieu Flamini,Mid,Getafe,La Liga,543.1999999999998,117,0.9104227710339058,81.67521367521364
Vitorino Antunes,Def,Getafe,La Liga,2953.2500000000005,817,0.9822793634195998,61.805140758873925
Francisco Portillo,Mid,Getafe,La Liga,2570.75,870,0.9951967728455972,77.84517241379321
Markel Bergara,Mid,Getafe,La Liga,1499.466666666667,256,0.9697368902550588,85.39687500000002
Cala,Def,Getafe,La Liga,1900.8166666666668,462,0.9480380632852324,73.28874458874459
Jorge Molina,FW,Getafe,La Liga,2918.0333333333338,581,0.9072724366313402,79.67745266781415
Mauro Arambarri,Mid,Getafe,La Liga,2279.8,517,0.93938129582166,81.12669245647976
Djené Dakonam,Def,Getafe,La Liga,3413.866666666667,750,0.9707237361923648,76.78120000000013
Francisco Molinero,Def,Getafe,La Liga,625.0166666666668,160,0.9965334264566852,73.37937499999998
Álvaro Jiménez,Mid,Getafe,La Liga,587.3666666666667,111,0.914161554869566,67.99909909909913
Amath Ndiaye,Mid,Getafe,La Liga,2947.3833333333337,474,0.9133037005012354,78.07700421940935
Gaku Shibasaki,FW,Getafe,La Liga,1046.6,292,0.9580223681115412,80.07363013698631
Sergio Mora,Mid,Getafe,La Liga,891.3666666666667,321,0.9573697449319464,85.57975077881622
Leandro Cabrera,Def,Getafe,La Liga,757.6333333333333,157,0.9345083508100884,58.61592356687897
Héctor Hernández,Def,Real Sociedad,La Liga,266.91666666666663,131,1.0232200024314142,75.34961832061067
Héctor Moreno,Def,Real Sociedad,La Liga,748.4,435,1.0350837513138091,86.39425287356339
Rubén Pardo,Mid,Real Sociedad,La Liga,396.46666666666664,175,0.9719097687126615,84.07599999999998
Álvaro Odriozola,Def,Real Sociedad,La Liga,4264.15,1773,1.0188182542208646,81.15747320925014
Diego Llorente,Def,Real Sociedad,La Liga,2343.133333333333,1359,1.02939191343501,88.85275938189878
Aritz Elustondo,Def,Real Sociedad,La Liga,2037.7666666666667,1023,1.0208057529695629,85.80039100684282
Kévin Rodrigues,Def,Real Sociedad,La Liga,1824.2666666666667,745,1.0250017083361789,80.53677852349006
David Zurutuza,Mid,Real Sociedad,La Liga,4941.55,2289,1.0013615350516112,88.30266491917872
Xabi Prieto,Mid,Real Sociedad,La Liga,4930.649999999999,2139,1.0240175099177244,83.73001402524564
Asier Illarramendi,Mid,Real Sociedad,La Liga,6359.549999999998,4244,1.0234212786679036,87.09766729500458
Sergio Canales,Mid,Real Sociedad,La Liga,3024.5333333333333,1618,1.0266690023571254,83.61674907292955
Willian José,FW,Real Sociedad,La Liga,4990.200000000002,1232,0.9411611981955672,85.0358766233766
Adnan Januzaj,FW,Real Sociedad,La Liga,1605.0833333333335,447,1.0404845685276276,78.26331096196874
Carlos Vela,FW,Real Sociedad,La Liga,3056.2833333333333,1098,1.011280994101814,79.52185792349738
Juanmi,FW,Real Sociedad,La Liga,3518.316666666666,670,0.9766901209857684,86.79940298507472
Igor Zubeldia,Mid,Real Sociedad,La Liga,1856.0166666666667,962,1.0120782336474592,90.38440748440763
Alberto de la Bella,Def,Real Sociedad,La Liga,1501.7000000000005,781,1.03162542013777,80.79935979513458
Yuri,Def,Real Sociedad,La Liga,3196.200000000001,1546,1.0383419807454013,79.3009702457958
Íñigo Martínez,Def,Real Sociedad,La Liga,4253.949999999999,2210,1.0404423593827192,81.84823529411791
Raúl Navas,Def,Real Sociedad,La Liga,4789.799999999998,2480,1.0205452987719854,86.4101612903226
Mikel Oyarzabal,FW,Real Sociedad,La Liga,5599.983333333334,1730,0.9778728016409052,81.81023121387277
Esteban Granero,Mid,Real Sociedad,La Liga,777.3833333333333,359,1.00187733481666,88.13537604456822
Mikel González,Def,Real Sociedad,La Liga,694.5833333333333,313,0.9971069342600846,87.79392971246008
Joseba Zaldua,Def,Real Sociedad,La Liga,1150.0666666666666,398,1.007505087074866,76.06231155778895
Carlos Martínez,Def,Real Sociedad,La Liga,912.55,353,1.0368851504065988,72.94674220963174
Naldo,Def,Espanyol,La Liga,962.8166666666666,357,0.97958926546554,88.92997198879561
Diego Reyes,Def,Espanyol,La Liga,3021.816666666666,1107,1.00506501279661,84.2166214995485
Carlos Sánchez,Mid,Espanyol,La Liga,1167.4833333333333,483,0.990979073399754,89.21055900621123
Esteban Granero,Mid,Espanyol,La Liga,1302.1166666666668,602,1.0144660969222803,87.60315614617942
Marc Navarro,Def,Espanyol,La Liga,1975.0666666666666,650,0.9768561867203004,72.13092307692315
Óscar Duarte,Def,Espanyol,La Liga,2184.833333333333,810,0.99522823604681,83.36074074074085
Aarón Martín,Def,Espanyol,La Liga,5655.416666666666,1915,0.9966696974751004,77.64762402088797
Hernán Pérez,Mid,Espanyol,La Liga,1996.7666666666667,533,0.9289905860665992,77.14803001876182
David López,Def,Espanyol,La Liga,6868.2,3059,1.023852260026679,82.24870872834245
Javi Fuego,Mid,Espanyol,La Liga,4070.383333333333,1551,0.98049831861597,86.93062540296579
Pablo Piatti,Mid,Espanyol,La Liga,4196.416666666666,1148,0.9627735050111288,77.71898954703839
Felipe Caicedo,FW,Espanyol,La Liga,1347.9999999999995,166,0.9962946029493046,88.27891566265063
Gerard Moreno,FW,Espanyol,La Liga,6984.233333333334,1818,0.9359284034855618,82.16193619361948
Javi López,Def,Espanyol,La Liga,2578.816666666666,881,0.9678657725435276,75.0566080211881
José Manuel Jurado,Mid,Espanyol,La Liga,4128.566666666667,1729,0.9770395701025868,84.295199537305
Reyes,Mid,Espanyol,La Liga,921.2166666666667,321,0.9479253917342544,76.24454828660434
Pape Diop,Mid,Espanyol,La Liga,1248.8166666666666,298,0.9656639724903524,85.48557046979872
Marc Roca,Mid,Espanyol,La Liga,1668.533333333333,815,1.0144410317511607,87.32785276073623
Leo Baptistao,FW,Espanyol,La Liga,4242.033333333334,861,0.9253601560480356,79.07270615563306
Sergi Darder,Mid,Espanyol,La Liga,2893.0166666666664,1283,1.0105015413346294,85.3083398285269
Sergio García,FW,Espanyol,La Liga,1729.4666666666665,372,0.9816606367959706,77.49650537634409
Salva Sevilla,Mid,Espanyol,La Liga,280.6666666666667,117,0.9646903639245176,86.82649572649575
Víctor Sánchez,Def,Espanyol,La Liga,4935.133333333333,2069,0.9800271734807184,75.94900918318035
Dídac Vilá,Def,Espanyol,La Liga,771.4499999999997,312,1.000389495910292,78.17467948717956
Mario Hermoso,Def,Espanyol,La Liga,2067.5666666666666,791,0.9999075045689538,79.27408343868532
Óscar Melendo,Mid,Espanyol,La Liga,1064.7000000000003,324,0.9922010860867791,86.78796296296306
Bernardo Espinosa,Def,Girona,La Liga,2948.8500000000013,965,1.0254684610113192,84.3794818652851
Juanpe,Def,Girona,La Liga,3205.333333333333,1076,1.0115216472560729,80.48531598513023
Pedro Alcalá,Def,Girona,La Liga,722.1833333333334,234,0.974178789172386,78.08461538461536
Pablo Maffeo,Mid,Girona,La Liga,2747.55,812,0.9817060637204512,74.89224137931043
Johan Mojica,Mid,Girona,La Liga,2236.2166666666667,781,1.019132944924576,72.74391805377729
Pere Pons,Mid,Girona,La Liga,2621.2499999999995,885,0.9791466470403885,86.89683615819219
Aleix García,Mid,Girona,La Liga,905.95,448,0.9905593628075277,88.33392857142863
Borja García,FW,Girona,La Liga,2884.983333333333,1219,1.0222348255623008,84.18236259228887
Portu,FW,Girona,La Liga,3094.4833333333336,552,1.001791081023647,77.57844202898562
Cristhian Stuani,FW,Girona,La Liga,2802.3666666666663,311,0.9435565212047152,88.94308681672031
Douglas Luiz,Mid,Girona,La Liga,351.86666666666673,115,1.0007268437075352,82.5486956521739
Jonás Ramalho,Def,Girona,La Liga,2402.2833333333333,736,0.9885476419440076,80.81684782608708
Aday Benítez,Mid,Girona,La Liga,1923.6333333333328,716,0.989434189533693,74.67164804469282
Marc Muniesa,Def,Girona,La Liga,1174.65,527,1.025020780603524,81.26831119544597
Álex Granell,Mid,Girona,La Liga,2961.7166666666667,1425,0.9884630518882817,81.50168421052643
David Timor,Mid,Girona,La Liga,979.2833333333333,382,1.0164883135024565,83.95602094240841
Javi García,Mid,Real Betis,La Liga,2541.55,1502,1.0291701139915403,92.70199733688436
Sergio León,FW,Real Betis,La Liga,2076.133333333333,293,0.8871292333724867,83.09965870307174
Cristian Tello,FW,Real Betis,La Liga,1809.2166666666665,635,0.9470278396415791,84.64110236220486
Andrés Guardado,Mid,Real Betis,La Liga,2384.9833333333336,1341,1.0261903895189899,86.0389261744967
Rafa Navarro,Def,Real Betis,La Liga,1487.083333333333,528,1.0085472062548415,81.87594696969708
Aissa Mandi,Def,Real Betis,La Liga,5514.633333333332,2800,1.0405634655189615,88.75685714285716
Germán Pezzella,Def,Real Betis,La Liga,3230.7833333333324,1092,0.9758474999533462,83.42518315018332
Alin Tosca,Def,Real Betis,La Liga,2012.65,639,1.028822352842,81.68325508607215
Álex Martínez,Def,Real Betis,La Liga,1020.8333333333336,369,0.9611574977621892,73.87208672086729
Petros,Mid,Real Betis,La Liga,2254.5333333333333,913,1.0246369073967432,88.83012048192779
Rubén Pardo,Mid,Real Betis,La Liga,1309.8166666666666,680,0.9810146902490696,82.44764705882362
Dani Ceballos,Mid,Real Betis,La Liga,2461.0999999999995,1239,0.9961213403948544,83.13115415657805
Rubén Castro,FW,Real Betis,La Liga,3300.333333333333,647,0.9692453128620876,84.03740340030912
Álex Alegría,FW,Real Betis,La Liga,1522.0833333333335,269,0.9410342008448016,87.30408921933086
Jonas Martin,Mid,Real Betis,La Liga,1139.4166666666667,487,0.9877230038094521,87.10636550308008
Antonio Sanabria,FW,Real Betis,La Liga,2447.7333333333336,388,0.9359807351538004,85.0863402061856
Joaquín,FW,Real Betis,La Liga,4271.65,1826,1.022195415698166,85.07771084337355
Riza Durmisi,Def,Real Betis,La Liga,4699.2,1592,1.0079698434853566,77.58517587939704
Álvaro Cejudo,Mid,Real Betis,La Liga,871.6666666666667,331,0.9768620012040388,79.79184290030214
Bruno González,Def,Real Betis,La Liga,1394.2666666666669,436,0.9902826806924878,84.07385321100924
Darko Brasanac,Mid,Real Betis,La Liga,1677.55,456,0.9553016667567886,85.16644736842113
Felipe Gutiérrez,Mid,Real Betis,La Liga,800.4166666666665,287,0.967842237335937,79.56202090592339
Zouhair Feddal,Def,Real Betis,La Liga,1330.4833333333333,705,1.0115293880844207,83.15475177304981
Víctor Camarasa,Mid,Real Betis,La Liga,1268.65,576,1.0152778860394411,89.09027777777784
Marc Bartra,Def,Real Betis,La Liga,1494.2499999999998,964,1.0161893619628044,86.3612033195023
Nahuel,Mid,Real Betis,La Liga,445.1,174,0.9606922358600216,85.5465517241379
Jordi Amat,Def,Real Betis,La Liga,2108.2333333333336,1442,1.023439350176928,91.06927877947328
Antonio Barragán,Def,Real Betis,La Liga,2477.2499999999995,1233,1.0296886854139848,80.49740470397415
Ryad Boudebouz,FW,Real Betis,La Liga,1428.9333333333334,731,0.9695013737313932,84.0969904240766
Cristiano Piccini,Def,Real Betis,La Liga,1822.1833333333327,551,0.9832141126848868,76.41887477313976
Ryan Donk,Def,Real Betis,La Liga,915.9499999999997,259,0.9905695997299254,86.92007722007722
Fabián,Mid,Real Betis,La Liga,2895.566666666666,1987,1.0049262987734533,88.54217413185728
José Carlos,Def,Real Betis,La Liga,515.7333333333332,193,0.9277658608482814,78.7450777202072
Juanjo Narváez,Mid,Real Betis,La Liga,326.5,150,1.0300689237294556,88.01999999999998
Francis,Def,Real Betis,La Liga,1045.5666666666664,447,0.9934394469762003,81.29395973154371
Júnior Firpo,Def,Real Betis,La Liga,1232.3999999999996,506,0.99709295046178,86.81363636363649
Loren Morón,FW,Real Betis,La Liga,1106.8500000000004,155,0.9476537801287884,83.05741935483866
Andreas Pereira,Mid,Granada,La Liga,2919.433333333333,1009,0.9634153072642512,79.00535183349857
David Lombán,Def,Granada,La Liga,1907.55,654,0.9958694685035336,82.1435779816514
Sverrir Ingi Ingason,Def,Granada,La Liga,1501.9,468,0.9965299403861556,84.0523504273504
Dimitri Foulquier,Def,Granada,La Liga,1954.8166666666668,661,1.003952982847659,76.85202975289972
Matthieu Saunier,Def,Granada,La Liga,1355.2333333333333,403,0.9987910973608156,81.48808933002488
Mubarak Wakaso,Mid,Granada,La Liga,900.6333333333334,353,0.9742251707422316,84.0356940509915
Uche,Mid,Granada,La Liga,2471.7666666666673,1152,1.0132469745232309,88.24079861111129
Mehdi Carcela-González,Mid,Granada,La Liga,1818.95,390,0.9834078891166212,77.43871794871797
Héctor Hernández,Def,Granada,La Liga,937.5333333333333,252,1.038124596137753,74.92142857142855
Artem Kravets,FW,Granada,La Liga,1437.2333333333331,280,0.9653540590057268,86.94071428571424
Ezequiel Ponce,FW,Granada,La Liga,1211.0166666666667,180,0.9477714733423483,87.92555555555549
Jeremie Boga,Mid,Granada,La Liga,1527.9499999999994,357,1.023763116964935,85.36638655462194
Sergi Samper,Mid,Granada,La Liga,1338.4,644,0.9796120517774124,85.27903726708081
Isaac Cuenca,Mid,Granada,La Liga,1827.2000000000005,561,0.9906629463246832,80.43012477718374
Gastón Silva,Def,Granada,La Liga,1812.9666666666665,628,0.9935409636735296,78.0519108280256
Victorien Angban,Mid,Granada,La Liga,702.7333333333332,377,1.0197996183206106,88.95490716180372
Tito,Def,Granada,La Liga,1030.55,298,0.9410204246242644,74.88657718120803
Alberto Bueno,FW,Granada,La Liga,590.6333333333333,176,0.965815570035232,83.53749999999998
Martin Hongla,Def,Granada,La Liga,821.8333333333333,337,1.007805129084826,83.03145400593482
Adrián Ramos,FW,Granada,La Liga,1168.6666666666667,234,1.001564633307754,85.76324786324788
Rúben Vezo,Def,Granada,La Liga,1590.7,576,0.9713297611169212,81.32465277777789
Franck Tabanou,Def,Granada,La Liga,375.6833333333333,147,1.0274408539579205,74.81768707482995
Gabriel Silva,Def,Granada,La Liga,985.0333333333334,290,0.9612905762937002,78.91689655172416
Rene Krhin,Mid,Granada,La Liga,970.35,352,1.0143310025978312,89.34460227272734
Javi Márquez,Mid,Granada,La Liga,416.83333333333337,208,0.9560995717589946,83.97499999999997
Claudio Beauvue,FW,Leganes,La Liga,1740.5499999999995,200,0.9159511413933092,84.61150000000002
Mauro Dos Santos,Def,Leganes,La Liga,1009.7,254,1.0092943268839758,80.35551181102359
Tito,Def,Leganes,La Liga,1550.3666666666668,432,0.9838424045753504,71.76134259259263
Martín Mantovani,Def,Leganes,La Liga,3882.2499999999986,917,1.0092219850119246,87.09214830970573
Dimitrios Siovas,Def,Leganes,La Liga,3582.100000000001,984,0.972140308086007,81.33089430894319
Diego Rico,Def,Leganes,La Liga,4690.4,1636,1.006960272695726,71.87139364303191
Rubén Pérez,Mid,Leganes,La Liga,5021.533333333334,2385,0.9583976161002647,82.51018867924546
Erik Morán,Mid,Leganes,La Liga,1221.3,480,0.9544752493411632,84.03395833333343
Samu García,Mid,Leganes,La Liga,557.3000000000002,193,0.8833281695990087,78.60051813471502
Gabriel Pires,Mid,Leganes,La Liga,5295.533333333332,1770,0.9266038094946998,81.33706214689286
Alexander Szymanowski,Mid,Leganes,La Liga,3195.1,748,0.9793388359615928,78.76644385026745
Miguel Ángel Guerrero,FW,Leganes,La Liga,3723.7666666666664,766,0.9381857814041846,88.6383812010445
Luciano,FW,Leganes,La Liga,1235.3166666666666,291,0.9526358883920141,87.29621993127145
Nabil El Zhar,Mid,Leganes,La Liga,3059.2666666666673,777,0.9942890011915028,78.31081081081086
Darwin Machís,FW,Leganes,La Liga,1126.9833333333333,231,0.92004784248781,70.57792207792201
Unai Bustinza,Def,Leganes,La Liga,3535.0,1059,0.9895055326679516,79.39792256846103
Unai López,Mid,Leganes,La Liga,1228.75,465,0.952309285145272,82.87720430107534
Pablo Ínsua,Def,Leganes,La Liga,2001.4833333333331,503,0.9874426199501932,82.54751491053688
Darko Brasanac,Mid,Leganes,La Liga,1234.0500000000004,344,1.0119142506636356,83.88430232558139
Joseba Zaldua,Def,Leganes,La Liga,2661.183333333333,736,1.014850332852287,72.96535326086962
Víctor Díaz,Def,Leganes,La Liga,1889.833333333333,643,0.9709965682880672,72.55536547433901
Adrián Marín,Def,Leganes,La Liga,946.8666666666666,229,0.9845016488892656,72.29956331877723
Alberto Martín,Mid,Leganes,La Liga,1250.7833333333333,411,0.9748462947828356,91.09927007299275
Alberto Bueno,FW,Leganes,La Liga,402.33333333333337,123,1.0189327407349902,83.77967479674795
Raúl García,Def,Leganes,La Liga,1459.1166666666666,402,0.986473155768166,73.63283582089547
Nordin Amrabat,FW,Leganes,La Liga,1723.6166666666666,392,0.9431051649908144,72.76224489795918
Carl Medjani,Def,Leganes,La Liga,624.3833333333333,185,0.9841918427465064,79.63729729729727
Omar Ramos,Mid,Leganes,La Liga,2448.9833333333336,689,0.9832897364179554,76.90188679245293
Ezequiel Muñoz,Def,Leganes,La Liga,1451.3666666666666,398,0.9781197574262992,84.76934673366841
Eraso,Mid,Leganes,La Liga,2629.2500000000005,689,0.9676330234355138,83.39593613933246
David Timor,Mid,Leganes,La Liga,1955.5166666666669,704,0.9558170216203101,84.41136363636379
Gerard Gumbau,Mid,Leganes,La Liga,1500.55,453,0.9855444740049542,84.21964679911699
Naranjo,Mid,Leganes,La Liga,594.6,107,0.9916094584286804,85.76635514018692
Alejandro Gálvez,Def,Las Palmas,La Liga,1686.6833333333332,779,1.0377216523287591,81.89165596919133
Nabil El Zhar,Mid,Las Palmas,La Liga,748.9166666666665,185,0.9455191845842548,85.75297297297301
Míchel Macedo,Def,Las Palmas,La Liga,4372.633333333333,1898,1.0446576519710342,81.04863013698642
Pedro Bigas,Def,Las Palmas,La Liga,3656.066666666666,2185,1.0199847866675875,87.36164759725408
Mauricio Lemos,Def,Las Palmas,La Liga,3265.850000000001,1763,1.0173531378077465,85.8611457742487
Dani Castellano,Def,Las Palmas,La Liga,4274.733333333334,1657,1.0325443471397024,84.86632468316238
Roque Mesa,Mid,Las Palmas,La Liga,3163.2499999999995,2266,1.0230310657682251,90.88993821712268
Tana,Mid,Las Palmas,La Liga,3936.483333333333,1807,1.0188724737212569,85.3836192584394
Vicente Gómez,Mid,Las Palmas,La Liga,4003.9666666666667,1978,1.0092289801294492,91.12062689585468
Jonathan Viera,Mid,Las Palmas,La Liga,4762.6500000000015,3107,1.0254812027576854,84.27045381396843
Jesé,Mid,Las Palmas,La Liga,1226.1999999999996,347,0.9791267969202014,84.17780979827087
Kevin-Prince Boateng,FW,Las Palmas,La Liga,2064.100000000001,677,0.9604210995495036,83.51211225997052
Mateo García,Mid,Las Palmas,La Liga,761.85,214,0.9689376612548876,82.95046728971957
Marko Livaja,FW,Las Palmas,La Liga,1511.1166666666666,273,0.9409823299278728,79.02271062271069
David García,Def,Las Palmas,La Liga,2604.7833333333333,1408,1.0259237141500892,83.48906250000016
Alen Halilovic,Mid,Las Palmas,La Liga,1987.2333333333333,721,0.9809335331785332,80.87628294036062
Aythami Artiles,Def,Las Palmas,La Liga,1080.6,590,1.019566884926669,88.6052542372882
Ángel Montoro,Mid,Las Palmas,La Liga,1162.9333333333334,726,1.0367275763373462,89.41570247933896
Ximo Navarro,Def,Las Palmas,La Liga,2735.5,1145,1.005665794613671,85.62838427947594
Alberto Aquilani,Mid,Las Palmas,La Liga,1361.8166666666666,901,0.9988086190251212,86.45149833518317
Javi Castellano,Mid,Las Palmas,La Liga,1753.6666666666665,1012,1.0237375076428596,91.31077075098823
Vitolo,FW,Las Palmas,La Liga,725.4499999999997,324,1.0206822455009388,86.18055555555567
Jonathan Calleri,FW,Las Palmas,La Liga,3247.6999999999994,559,0.9048371179228388,78.4889087656531
Loïc Remy,FW,Las Palmas,La Liga,815.6666666666665,213,0.9585974555609734,84.72863849765258
Oussama Tannane,Mid,Las Palmas,La Liga,599.6500000000002,193,1.014696736604366,79.14766839378241
Momo,Mid,Las Palmas,La Liga,1997.033333333333,982,1.009091573841615,83.55804480651743
Hernán Santana,Mid,Las Palmas,La Liga,691.8833333333333,337,1.020484437612326,91.30474777448075
Nacho Gil,Mid,Las Palmas,La Liga,759.3000000000003,211,1.006519501315338,82.87203791469193
David Simón,Def,Las Palmas,La Liga,2150.7666666666664,944,1.015988932425132,82.16091101694917
Jairo Samperio,Mid,Las Palmas,La Liga,573.1166666666667,125,0.8572520424288119,77.4568
Hélder Lopes,Def,Las Palmas,La Liga,1268.5833333333335,525,1.0162980643717583,81.71580952380965
Imoh Ezekiel,Mid,Las Palmas,La Liga,492.3,102,1.018465754089019,80.85980392156861
Oghenekaro Etebo,Mid,Las Palmas,La Liga,1267.4166666666667,573,0.9964299565429238,87.7478184991275
Sergio Araujo,FW,Las Palmas,La Liga,610.4833333333332,133,1.0024621878297575,85.50375939849623
Hernán Toledo,FW,Las Palmas,La Liga,633.3333333333334,147,0.9617607620104496,73.56122448979593
Matías Aguirregaray,Def,Las Palmas,La Liga,1203.05,496,1.0198461534407282,76.50584677419361
Borja Herrera,Def,Las Palmas,La Liga,249.66666666666663,155,1.0413790383022372,81.77741935483867
Gabriel Peñalba,Mid,Las Palmas,La Liga,547.6,303,0.9969202945547396,89.05313531353136
John Guidetti,FW,Alaves,La Liga,1252.2166666666665,256,0.9481354989873318,78.690625
Munir El Haddadi,FW,Alaves,La Liga,2547.2333333333336,491,0.9471547027591144,82.35621181262721
Álvaro Medrán,Mid,Alaves,La Liga,998.0,406,0.9810836620544114,84.85640394088678
Mubarak Wakaso,Mid,Alaves,La Liga,1154.8666666666666,357,0.9848993944824296,78.7806722689076
Carlos Vigaray,Def,Alaves,La Liga,1962.15,477,0.9798322375633036,77.45303983228509
Rodrigo Ely,Def,Alaves,La Liga,3646.9666666666667,1047,0.9949682357280158,80.53896848137543
Alexis Ruano,Def,Alaves,La Liga,4202.549999999998,1129,1.0173862892617125,82.01080602302939
Alfonso Pedraza,Mid,Alaves,La Liga,2546.9666666666667,543,0.9642422620820552,72.95874769797432
Tomás Pina,Mid,Alaves,La Liga,2489.333333333333,831,1.010632757450953,85.49290012033698
Ibai Gómez,Mid,Alaves,La Liga,4298.616666666667,1296,0.9746413139845996,77.10972222222239
Bojan,FW,Alaves,La Liga,476.36666666666673,124,0.9731722608475958,86.18306451612902
Óscar Romero,Mid,Alaves,La Liga,841.4333333333333,286,0.9889331481191872,76.01608391608391
Manu García,Mid,Alaves,La Liga,4676.883333333333,1450,0.9761868355612048,85.6958620689657
Rubén Sobrino,FW,Alaves,La Liga,2096.6,399,0.9816675098166756,83.23007518796989
Guillermo Maripán,Def,Alaves,La Liga,1609.1333333333332,386,0.9818204852093488,81.79792746113993
Daniel Torres,Mid,Alaves,La Liga,2752.75,1030,1.0030396857293271,85.75873786407764
Burgui,Mid,Alaves,La Liga,1059.8666666666668,300,1.0081957916227335,79.34966666666664
Theo Hernández,Def,Alaves,La Liga,2860.1000000000013,893,1.0008377799393866,79.66450167973132
Marcos Llorente,Mid,Alaves,La Liga,2950.8500000000013,1601,0.9913820672471276,89.84359775140543
Hernán Pérez,Mid,Alaves,La Liga,397.08333333333326,118,0.8966025168913513,79.39576271186438
Zouhair Feddal,Def,Alaves,La Liga,2413.8166666666666,799,1.0075709958528485,79.24981226533183
Nenad Krsticic,Mid,Alaves,La Liga,780.3833333333334,218,0.9373019550201568,86.13440366972482
Víctor Camarasa,Mid,Alaves,La Liga,2586.600000000001,832,1.0029954323045849,88.67668269230774
Aleksandar Katai,Mid,Alaves,La Liga,891.7499999999997,212,0.9720419400534624,79.58349056603772
Deyverson,FW,Alaves,La Liga,2705.2166666666667,437,0.8764266355544502,81.98466819221979
Kiko Femenía,Def,Alaves,La Liga,2594.2166666666667,1103,1.0242908045552377,80.98830462375356
Christian Santos,FW,Alaves,La Liga,1418.2,258,0.8840355996097413,84.61899224806206
Gaizka Toquero,Mid,Alaves,La Liga,1276.5166666666667,321,0.8991644892345081,69.98535825545173
Raúl García,Def,Alaves,La Liga,1339.8,434,0.9676155014452992,75.24792626728109
Edgar Méndez,Mid,Alaves,La Liga,1679.7666666666669,327,0.949453732898792,69.24954128440373
Rubén Duarte,Def,Alaves,La Liga,2244.483333333333,576,0.9666412117814228,71.84097222222225
Víctor Laguardia,Def,Alaves,La Liga,3846.583333333333,1204,1.04134101581926,74.65456810631234
Martín Aguirregabiria,Def,Alaves,La Liga,1904.95,544,0.9972531356668212,72.81029411764709
Adrián Diéguez,Def,Alaves,La Liga,451.66666666666674,123,1.0065121335037701,80.77479674796744
Almamy Touré,Def,Monaco,Ligue 1,2461.6666666666665,855,1.0298415285586031,73.47976608187139
Jemerson,Def,Monaco,Ligue 1,6082.8166666666675,2423,1.020076925690086,87.47205943045807
Kamil Glik,Def,Monaco,Ligue 1,6703.450000000002,2844,1.0125890246859306,83.09595639943738
Djibril Sidibe,Def,Monaco,Ligue 1,4556.916666666666,2507,1.0301608479359574,80.42241723175117
Rony Lopes,Mid,Monaco,Ligue 1,2619.083333333333,722,0.9850638542326424,75.22326869806109
Youri Tielemans,Mid,Monaco,Ligue 1,1616.6333333333332,727,0.9962473048974788,84.0844566712518
Fabinho,Mid,Monaco,Ligue 1,6334.833333333334,3466,1.0234876010086,87.1904212348526
Thomas Lemar,Mid,Monaco,Ligue 1,5118.066666666667,2264,1.0088659579017762,80.55786219081287
Falcao,FW,Monaco,Ligue 1,4179.0,831,0.9687215764842834,87.45258724428403
